id,source_id,continent_id,country_id,city_id,section_id,category_id,name,address,description,url,image_url
309,paragraph_002250,1,2,11,2,4,Basilica of Our Lady of Guadalupe,"The Basilica of Santa María de Guadalupe, officially called Insigne y Nacional Basílica de Santa María de Guadalupe (in English: Basilica of Our Lady of Guadalupe) is a basilica of the Catholic Church, dedicated to the Virgin Mary in her invocation of Our Lady of Guadalupe, located at the foot of the Hill of Tepeyac in the Gustavo A. Madero borough of Mexico City. It belongs to the Primate Archdiocese of Mexico through the Guadalupana Vicariate, which since November 4, 2018, is in the care of Monsignor Efraín Hernández Díaz, who has the title of general and episcopal vicar of Guadalupe and abbot of the basilica.",,https://www.accesstravel.com/en-US/ViatorAttraction/Index/628/1759,media/image211.jpg
310,paragraph_002255,1,2,11,2,4,Palacio de Bellas Artes,"The Palacio de Bellas Artes (""Palace of Fine Arts"") is a prominent cultural center in Mexico City. It hosts performing arts events, literature events and plastic arts galleries and exhibitions (including important permanent Mexican murals). ""Bellas Artes"" for short, has been called the ""art cathedral of Mexico"", and is located on the western side of the historic center of Mexico City which is close to the Alameda Central park.",,https://palacio.inba.gob.mx/,media/image212.jpg
311,paragraph_002260,1,2,11,2,4,Chapultepec Castle,"Chapultepec Castle (Spanish: Castillo de Chapultepec) is located on top of Chapultepec Hill in Mexico City's Chapultepec park. The name Chapultepec is the Nahuatl word chapoltepēc which means ""on the hill of the grasshopper"". It is located at the entrance to Chapultepec park, at a height of 2,325 metres (7,628 ft) above sea level.",,https://en.wikipedia.org/wiki/Chapultepec_Castle,media/image213.jpg
312,paragraph_002266,1,2,11,3,5,Turibus Mexico City Circuit (1-Day Pass) ($170 MXN (approx. $9.50 USD) Adults),"Unlimited access for one day to all 4 routes: Historic Center, South, Polanco & Basilica. Covers the Zócalo, Chapultepec Park, Polanco, and the Basilica of Guadalupe. Includes onboard WiFi and audio guide in 9 languages (German, Spanish, French, Italian, English, Japanese, Mandarin, Portuguese, Russian) plus a children's version. Duration approx. 2.5 hours for full loop.",,https://www.turibus.com.mx/en/cdmx/circuits/historic-center,
313,paragraph_002270,1,2,11,3,5,Night Turibus ($180 MXN Adults; $50 MXN Children (4-12)),"A 1-hour evening tour showcasing Mexico City's monuments beautifully illuminated: Palacio de Bellas Artes, Ángel de la Independencia, and Monument to the Revolution. One departure daily at 7:30 PM. Round trip included.",,https://www.turibus.com.mx/en/cdmx/circuits/night-turibus,
314,paragraph_002274,1,2,11,3,5,"Mexico City: Lucha Libre Show, Walking Tour & Tequila (Price not specified, check website - likely to sell out)","A 4-hour evening experience combining a historic center walking tour with a live Lucha Libre match at Arena México (Tues/Fri/Sun) or Arena Coliseo (Sat). Includes tastings of traditional Mexican spirits (tequila, mezcal, pulque in All-inclusive option) and optional taco stops. VIP option includes ring-side seats and souvenir wrestler mask. Meeting point: Amigo Tours Downtown at 4:30 PM (Tue/Fri/Sat) or 2:30 PM (Sun). Not suitable for under 12.",,https://tours.olympicair.com/mexico-city-l194/mexico-city-lucha-libre-show-walking-tour-tequila-t28871/,
315,paragraph_002278,1,2,11,3,5,Iztapalapa: Cable Car Tour and Urban Art From the Heights (Price not specified),"A unique 4-hour cultural experience exploring Mexico City's largest neighborhood via the Cablebús (world's longest cable car). See impressive murals, panoramic views of extinct volcanoes, and participate in a tortilla-making activity. Includes metro and cable car ride. Meeting point: Parisian entrance of Bellas Artes subway. Not suitable for children under 5, people with vertigo, or over 100kg (220 lbs).",,https://tours.olympicair.com/mexico-city-l194/iztapalapa-cable-car-tour-and-urban-art-from-the-heights-t836079/,
316,paragraph_002282,1,2,11,3,5,"Premium Ultimate Foodie Weekend in Mexico City - July 2026 ($1,750 USD)","A 5-day luxury food-focused tour. Includes Tequila and Mezcal Museum with dinner overlooking Garibaldi Square, historic center walking tour, gastronomic adventure in Polanco (Oaxacan cuisine, cantinas, tacos), Frida Kahlo Museum, Xochimilco canals, and optional hot air balloon over Teotihuacan. Concludes with brunch at Ritz Carlton.",,https://www.bookmundi.com/y/mexico-july-tours-n,
317,paragraph_002289,1,2,11,4,6,Corazon de Maguey ($18.00-28.00),"Parque Centenario 9A, Mexico City 04000 Mexico","+52 55 7406 8199
Corazon de Maguey is a mezcaleria-eatery that seeks to promote artisanal mezcal culture and traditional Mexican cuisine, satisfying the tastes and desires of those who seek an integral gastronomical experience. Corazon de Maguey celebrates our earth, our people and our culture with a selection of the best mezcal in conjunction with the food created by Chef Alejandro Pinon who generates gastronomical expectations that guide diners through a trip through their gustatory memory, taking them to remember the tastes that have founded current Mexican cuisine.",http://www.corazondemaguey.com/,media/image214.jpg
318,paragraph_002296,1,2,11,4,6,Balcón del Zocalo ($29.00),"Av. 5 De Mayo 61 Zócalo Central Hotel, Mexico City 06000 Mexico","+52 55 5130 5134
Vegetarian friendly, Vegan options, Gluten free options.",http://www.balcondelzocalo.com/,media/image215.jpg
319,paragraph_002303,1,2,11,4,6,Contramar ($100.00),"Calle Durango 200 Colonia Roma, Mexico City 06700 Mexico","+52 55 5514 9217
Good quality, good value cooking
Chef Gabriela Cámara's Contramar has been open since 1998, but it's not resting on any laurels.",http://www.contramar.com.mx/,media/image216.jpg
320,paragraph_002311,1,2,11,4,6,Trattoria Grata ($100.00-200.00),"Euler 145 Local 155 Casi Esquina Horacio, Mexico City 11560 Mexico","+52 55 2875 1808
Vegetarian friendly.
Lunch, Dinner, Brunch, Late Night, Drinks.",https://trattoriagrata.com/,media/image217.jpg
321,paragraph_002319,1,2,11,4,6,Takotl Restaurante Roma Norte ($200.00-300.00),"Medellín 116, Mexico City 06700 Mexico","Lunch, Dinner, Brunch, Late Night, Drinks.",https://takotl.com/,media/image218.jpg
322,paragraph_002326,1,2,11,5,7,"Teotihuacan Hot Air Balloon Flight (~$60 - $70 (approx. HK$1,196); Plus $22 (450 MXN) for transportation)","Soar above the majestic Teotihuacan Pyramids at sunrise in a hot air balloon. This 40-60 minute flight offers breathtaking aerial views of the ancient archaeological site. Includes breakfast, champagne toast, and flight certificate. Transportation from Mexico City available for an additional fee.",,https://www.viator.com/tours/Mexico-City/Shared-Flight/d628-171986P1,
323,paragraph_002331,1,2,11,5,7,"Paragliding near Mexico City / Puebla($100 USD (approx. 1,850 MXN) includes video/photos)","Experience tandem paragliding over the scenic landscapes between Mexico City and Puebla. Soar above Cerro Zapotecas for 10-15 minutes with a certified instructor. All equipment, video, and photos included. Meet in Chipilo, Puebla (about 2 hours from CDMX by bus).",,https://www.ascendia-sports.com/paragliding-mexico-city-puebla.html,
324,paragraph_002335,1,2,11,5,7,"CDMX Forest Adventure: ATV + Zipline + Horseback Riding (Contact for pricing, priced for groups of 2+)","Escape to La Marquesa forest for an action-packed day combining modern ATVs, a 500-meter zipline through tree canopies, and peaceful horseback riding. Includes round-trip transport from central CDMX hotels, bilingual guide, and all safety equipment. Small groups (max 6).",,https://adrenalina.tours/zh-cn/products/%25F0%259F%258C%25B2-adrenaline-in-the-cdmx-forest-%25F0%259F%259A%2580-atvs-horses-and-zip-lines-in-an-epic-adventure-book-now-%25F0%259F%258C%25B2-%25F0%259F%258C%25B2,
325,paragraph_002339,1,2,11,5,7,"Lucha Libre Experience with Tequila Tasting (Contact for pricing, All-Inclusive option includes tacos and mask)","Dive into the passion of Mexico's most iconic show! Enjoy tequila and mezcal tasting, a walking tour of the historic center, and end with a live lucha libre match at Arena México or Arena Coliseo. Includes guide and wrestling mask souvenir in All-Inclusive option.",,https://tours.olympicair.com/mexico-city-l194/mexico-city-mexican-evening-wrestling-and-tequila-t1091374/,
326,paragraph_002343,1,2,11,5,7,Xochimilco Trajinera Boat Ride (From $41.00 per person),"Navigate the ancient waterways of Xochimilco on a colorful trajinera boat, a UNESCO World Heritage Site. This cultural adventure includes exploring the floating gardens and can be combined with visits to Frida Kahlo's Coyoacán.",,https://www.accesstravel.com/en-/ViatorProduct/Index,
327,paragraph_002385,1,2,12,1,1,Hyatt Place Cancun Airport (From $96.00),"Carretera Cancun-Tulum 60, 75220 Cancún, Mexico","Comfortable Accommodations: Hyatt Place Cancun Airport in Cancún offers family rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes a mini-bar, TV, and sofa, ensuring a pleasant stay.
Exceptional Facilities: Guests can enjoy a fitness center, sun terrace, and a year-round outdoor swimming pool. Additional amenities include a restaurant, coffee shop, and free on-site private parking.
Dining Experience: The family-friendly restaurant serves American and international cuisines with vegetarian, vegan, gluten-free, and dairy-free options. Brunch, lunch, and dinner are available in a welcoming ambiance.",https://www.booking.com/hotel/mx/hyatt-place-cancun-airport.html,media/image219.jpg
328,paragraph_002392,1,2,12,1,1,Fairfield Inn & Suites by Marriott Cancun Airport (From $83.00),"Blvd Luis Donaldo Colosio SM 305 MZA 01, 77533 Cancún, Mexico","Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, and free WiFi. Additional amenities include mini-bars, work desks, and sofa beds.
Dining Options: The family-friendly restaurant serves international cuisine with vegetarian options. Breakfast includes local specialties, juice, pancakes, and fruits.
Leisure Facilities: Guests can enjoy a fitness center, year-round outdoor swimming pool, and a garden. The hotel offers a bar and outdoor seating area.",https://www.booking.com/hotel/mx/fairfield-inn-suites-by-marriott-cancun-airport.html,media/image220.jpg
329,paragraph_002400,1,2,12,1,1,City Express by Marriott Cancun Aeropuerto (From $78.00),"Blvd. Luis Donaldo Colosio Manzana 4 L. 5 LOCAL 461, Zona Calle Aeropuerto, Cancún, Mexico","Comfortable Accommodations: City Express by Marriott Cancun Aeropuerto in Cancún offers air-conditioned rooms with private bathrooms, free WiFi, and modern amenities. Each room includes a work desk, TV, and free toiletries.
Exceptional Facilities: Guests can enjoy a fitness center, sun terrace, and a year-round outdoor swimming pool. Additional facilities include a lounge, business area, and outdoor seating. Free on-site private parking is available.
Convenient Location: Located 0.6 mi from Cancún International Airport, the hotel is near attractions such as Universidad Anahuac Cancun (3.7 mi) and Wet 'n Wild Cancun (3.7 mi). Cancún Government Palace is 11 mi away.",https://www.booking.com/hotel/mx/city-express-by-marriott-cancun-aeropuerto.html,media/image221.jpg
330,paragraph_002410,1,2,12,1,2,The Quetzal (From $119.00),"10 Calle Orquideas, 77500 Cancún, Mexico","Comfortable Accommodations: The Quetzal in Cancún offers adults-only bed and breakfast accommodations with air-conditioning, private bathrooms, and garden views. Each room includes a work desk, dining area, and free WiFi.
Exceptional Facilities: Guests enjoy a fitness center, sun terrace, and a year-round outdoor swimming pool. Additional amenities include a lounge, fitness room, and a business area. Free on-site private parking is available.
Delicious Breakfast: A variety of breakfast options are provided, including American, vegetarian, vegan, and gluten-free. Breakfast is highly praised by guests for its quality and variety.",https://www.booking.com/hotel/mx/the-quetzal.html,media/image222.jpg
